"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
OR,41,Westfir,city,"=""79950""",22,0,22,"45,707",3,"1,944",4,"14,776",0,0,0,20,"68,622",0,"2,208",16,0,0,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,41,West Haven-Sylvan,CDP,"=""80025""",310,2,310,"464,553",66,"51,441",111,"134,925",19,22,39,282,"794,342",28,"28,258",237,0,77,214,86,9,152,113,0,82,51,66,67,23,22,25,21,19,14,0
OR,41,West Linn,city,"=""80150""",732,0,732,"1,293,596",173,"138,437",309,"386,883",39,52,88,668,"2,170,627",63,"63,781",568,0,189,486,230,0,380,253,0,208,85,142,154,61,66,60,69,57,34,0
OR,41,Weston,city,"=""80350""",51,0,51,"134,461",13,"10,265",34,"50,644",0,0,0,49,"225,822",0,"1,154",40,0,18,31,18,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0
OR,41,Westport,CDP,"=""80400""",21,0,21,"45,495",6,"4,761",12,"16,051",0,0,1,20,"80,130",0,719,18,0,6,13,8,0,10,10,0,4,2,4,4,3,2,2,1,1,2,0
OR,41,West Scio,CDP,"=""80750""",7,0,7,"15,205",2,"1,737",4,"5,572",0,0,0,7,"26,811",0,232,6,0,3,4,3,0,4,3,0,2,1,1,1,1,1,1,1,0,1,0
OR,41,West Slope,CDP,"=""80900""",335,9,335,"602,870",76,"56,005",148,"184,701",18,21,33,311,"1,004,120",23,"23,565",264,0,94,212,109,13,155,135,0,75,46,67,73,32,32,28,23,18,14,0
OR,41,Wheeler,city,"=""81300""",28,0,28,"42,055",3,"1,473",8,"9,109",0,0,0,28,"69,150",0,17,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OR,41,White City,CDP,"=""81450""",927,17,927,"2,266,374",294,"222,094",589,"817,767",74,25,27,894,"3,798,446",33,"34,878",772,0,298,451,435,40,534,333,0,149,82,132,157,117,111,109,73,68,70,0
OR,41,Willamina,city,"=""82350""",189,0,189,"444,262",59,"49,530",118,"151,132",0,0,0,185,"758,182",0,"2,842",163,0,91,125,63,0,81,94,0,27,15,28,40,19,21,0,21,20,0,0
OR,41,Williams,CDP,"=""82450""",90,0,90,"180,586",17,"12,252",47,"55,968",0,0,0,71,"217,229",20,"14,573",55,0,18,44,42,0,69,18,0,51,17,22,17,11,0,0,0,0,0,0
