"STATE","state_fips","CONGRESSIONAL DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
AZ,04,Congressional District 1,"=""0401 """,120,0,120,"301,031",41,"36,523",77,"120,197",0,0,0,118,"504,176",0,"2,266",109,0,55,63,55,0,68,40,0,28,0,0,0,0,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 ""","1,278",33,"1,278","3,293,778",334,"250,198",834,"1,090,440",22,35,68,"1,264","5,559,774",0,"6,863","1,162",0,849,419,832,27,547,595,0,274,110,245,253,145,146,119,112,70,73,0
AZ,04,Congressional District 1,"=""0401 """,275,0,275,"717,627",73,"47,276",182,"218,080",0,0,0,273,"1,145,893",0,"2,368",245,0,146,101,141,33,159,98,0,51,33,48,58,26,34,28,28,0,0,0
AZ,04,Congressional District 1,"=""0401 """,275,0,275,"751,111",89,"55,859",183,"258,094",0,0,0,275,"1,295,638",0,0,256,0,184,65,194,0,141,115,0,22,0,38,38,42,49,32,29,21,0,0
AZ,04,Congressional District 1,"=""0401 """,49,0,49,"114,594",4,"2,614",27,"31,271",0,0,0,47,"161,077",0,725,45,0,34,0,37,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,222,0,222,"594,477",62,"42,856",151,"220,871",0,0,0,218,"1,045,241",0,"1,069",191,0,145,58,153,0,124,84,0,32,22,35,35,27,25,37,0,0,0,0
AZ,04,Congressional District 1,"=""0401 ""","1,165",0,"1,165","2,998,297",345,"253,460",777,"981,949",37,32,56,"1,151","4,964,185",0,"8,499","1,066",0,755,273,873,0,453,609,0,162,83,203,233,153,146,129,84,69,60,0
AZ,04,Congressional District 1,"=""0401 """,225,0,225,"575,870",60,"44,128",142,"198,002",0,0,0,225,"999,611",0,0,197,0,152,46,153,26,113,99,0,32,32,28,38,28,30,26,22,0,0,0
AZ,04,Congressional District 1,"=""0401 """,303,0,303,"763,852",67,"44,485",184,"245,628",0,0,0,296,"1,239,666",0,"3,590",271,0,206,66,220,0,166,118,0,68,53,57,53,23,42,27,29,0,0,0
AZ,04,Congressional District 1,"=""0401 """,502,0,502,"1,371,913",128,"92,262",348,"464,098",0,0,0,496,"2,305,820",0,"3,336",459,0,371,76,407,0,270,201,0,74,43,83,96,52,69,65,45,28,0,0
AZ,04,Congressional District 1,"=""0401 ""","1,650",56,"1,650","4,363,745",464,"358,767","1,112","1,432,620",35,37,71,"1,626","7,404,337",24,"16,106","1,486",0,"1,102",380,"1,141",129,860,683,0,240,147,266,332,220,172,181,157,95,76,0
AZ,04,Congressional District 1,"=""0401 """,507,0,507,"1,129,529",142,"105,974",272,"367,166",0,0,22,489,"1,871,081",0,"14,252",402,0,130,202,292,0,232,205,0,98,42,83,116,70,60,36,36,32,30,0
AZ,04,Congressional District 1,"=""0401 ""","1,725",52,"1,725","4,617,670",435,"315,778","1,126","1,449,788",40,39,43,"1,701","7,280,678",24,"16,182","1,559",0,"1,092",464,"1,225",35,909,690,0,252,150,329,350,233,196,175,112,111,68,0
AZ,04,Congressional District 1,"=""0401 """,314,0,314,"866,576",79,"59,733",221,"276,356",0,0,0,313,"1,419,009",0,212,291,0,255,35,275,0,142,148,0,41,35,59,51,45,41,31,26,0,0,0
AZ,04,Congressional District 1,"=""0401 """,197,0,197,"534,975",53,"38,255",131,"163,748",0,0,0,197,"894,897",0,0,179,0,140,40,149,0,103,78,0,31,0,30,36,29,24,27,0,0,0,0
AZ,04,Congressional District 1,"=""0401 ""","1,110",24,"1,110","2,848,846",282,"195,363",671,"908,928",36,27,26,"1,073","4,453,712",37,"31,449",958,0,531,374,679,56,654,386,0,273,93,169,254,155,115,117,93,68,43,0
AZ,04,Congressional District 1,"=""0401 """,12,0,12,"25,955",2,"1,651",6,"8,064",0,0,0,11,"40,371",1,502,9,0,4,6,6,0,7,4,0,4,1,2,3,1,1,1,1,0,0,0
AZ,04,Congressional District 1,"=""0401 """,400,0,400,"915,311",120,"86,555",214,"283,787",0,0,0,380,"1,377,374",0,"15,899",323,0,148,176,205,0,205,144,0,108,37,65,92,48,51,29,35,23,0,0
AZ,04,Congressional District 1,"=""0401 """,535,0,535,"891,982",74,"50,692",189,"252,014",0,0,23,444,"1,274,479",91,"57,267",326,0,106,241,256,38,380,100,0,247,93,121,140,56,42,34,21,0,0,0
AZ,04,Congressional District 1,"=""0401 """,79,0,79,"111,252",9,"12,477",24,"32,687",0,0,0,64,"165,597",0,"7,479",42,0,0,21,54,0,63,0,0,48,0,24,0,0,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,60,0,60,"73,866",9,"6,848",9,"25,440",0,0,0,48,"111,334",0,"11,099",33,0,0,0,32,0,44,0,0,34,0,0,0,0,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,0,0,0,"42,413",0,"3,562",0,"9,090",0,0,0,0,"46,977",0,"2,893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
