"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
SC,45,State House District HD-059,"=""45059""","4,841",75,"4,841","13,203,272",947,"603,843","3,059","3,718,543",315,242,149,"4,764","20,091,780",75,"53,856","4,331",48,"2,753","2,180","2,563",97,"2,680","1,857",0,"1,056",353,937,"1,269",725,544,395,298,180,133,0
SC,45,State House District HD-060,"=""45060""","4,491",36,"4,491","12,152,833",969,"650,596","2,829","3,501,348",248,234,98,"4,395","18,714,399",75,"61,079","3,962",11,"2,572","1,738","2,683",57,"2,369","1,848",0,"1,006",332,750,"1,087",728,528,404,309,182,136,0
SC,45,State House District HD-061,"=""45061""","5,096",45,"5,096","14,401,153","1,089","733,937","3,279","4,000,723",210,211,63,"5,004","21,607,859",50,"66,325","4,529",60,"3,041","1,902","3,129",48,"2,449","2,377",0,"1,088",357,900,"1,314",837,555,437,319,197,120,0
SC,45,State House District HD-062,"=""45062""","5,236",65,"5,236","14,039,547","1,085","742,980","3,247","3,937,944",319,267,103,"5,148","21,710,230",72,"65,066","4,666",16,"3,086","1,860","3,295",52,"2,601","2,279",0,"1,052",368,882,"1,302",822,554,435,327,245,165,0
SC,45,State House District HD-063,"=""45063""","4,472",60,"4,472","11,552,625","1,007","676,626","2,727","3,313,606",336,246,180,"4,363","18,019,943",95,"86,677","3,954",44,"2,283","2,039","2,310",86,"2,525","1,651",0,986,322,779,"1,048",594,497,410,288,202,138,0
SC,45,State House District HD-064,"=""45064""","4,845",49,"4,845","13,533,026","1,023","646,659","3,026","3,652,687",106,170,56,"4,722","19,762,316",69,"92,426","4,237",41,"2,987","1,345","3,456",8,"2,380","2,163",0,"1,110",343,888,"1,168",833,537,343,232,130,74,0
SC,45,State House District HD-065,"=""45065""","3,762",41,"3,762","9,840,643",882,"631,928","2,327","2,894,210",142,94,71,"3,681","15,281,155",58,"69,233","3,275",29,"2,142","1,236","2,456",40,"2,032","1,434",0,789,303,646,892,542,396,322,252,200,145,0
SC,45,State House District HD-066,"=""45066""","5,394",20,"5,394","15,113,191","1,141","719,869","3,409","4,142,301",195,286,85,"5,306","22,741,548",16,"71,842","4,805",15,"3,195","2,061","3,278",11,"3,099","2,036",0,"1,063",311,961,"1,273",938,636,469,363,148,57,0
SC,45,State House District HD-067,"=""45067""","4,887",75,"4,887","13,420,167","1,137","788,105","3,178","4,091,200",321,276,190,"4,785","21,272,293",102,"83,581","4,472",14,"2,660","2,215","2,497",175,"2,806","1,825",0,"1,083",337,802,"1,107",722,573,461,373,245,211,0
SC,45,State House District HD-068,"=""45068""","4,118",42,"4,118","9,470,581",955,"680,366","2,265","2,836,433",215,175,233,"3,951","15,164,101",167,"166,882","3,558",0,"1,597","2,312","1,740",66,"2,174","1,543",0,985,377,751,969,576,407,337,275,223,194,0
